id,team,country,league,season_start,season_end,final_league_pos,home_matches,home_wins,home_draws,home_losses,home_win_rate,home_draw_rate,home_loss_rate,home_points_per_match,home_goals_for,home_goals_for_per_90,home_goals_against,home_goals_against_per_90,home_xg,home_xg_avg,away_matches,away_wins,away_draws,away_losses,away_win_rate,away_draw_rate,away_loss_rate,away_points_per_match,away_goals_for,away_goals_for_per_90,away_goals_against,away_goals_against_per_90,away_xg,away_xg_avg,home_penalties_won,home_penalties_conceded,away_penalties_won,away_penalties_conceded,home_fouls_won_avg,home_fouls_conceded_avg,home_yellow_cards_won,home_yellow_cards_conceded,home_red_cards_won,home_red_conceded,away_fouls_won_avg,away_fouls_conceded_avg,away_yellow_cards_won,away_yellow_cards_conceded,away_red_cards_won,away_red_cards_conceded
716,Troyes,fr,Ligue 1,2021,2022,15,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,19,1,19,1,21.7,1.142105263,19,4,4,11,0.210526316,0.210526316,0.578947368,0.84,18,0.947368421,34,1.789473684,17.6,0.926315789,4,4,3,6,128.4210526,106.3157895,25.26315789,18.94736842,2.631578947,1.578947368,130.5263158,125.7894737,20.52631579,21.05263158,1.052631579,1.578947368
717,Marseille,fr,Ligue 1,2021,2022,2,19,9,5,5,0.473684211,0.263157895,0.263157895,1.68,33,1.736842105,22,1.157894737,34.1,1.794736842,18,12,2,4,0.666666667,0.111111111,0.222222222,2.11,29,1.611111111,15,0.833333333,23.6,1.242105263,6,3,4,1,119.4736842,93.68421053,24.21052632,13.68421053,3.157894737,1.052631579,128.4210526,88.94736842,20,18.42105263,0.526315789,0.526315789
718,Stuttgart,de,Bundesliga,2021,2022,15,17,6,4,7,0.352941176,0.235294118,0.411764706,1.29,28,1.647058824,32,1.882352941,26.1,1.535294118,17,1,8,8,0.058823529,0.470588235,0.470588235,0.65,13,0.764705882,27,1.588235294,17.7,1.041176471,1,2,2,2,120.5882353,102.3529412,18.23529412,12.94117647,0.588235294,0.588235294,135.8823529,114.1176471,16.47058824,24.70588235,0.588235294,0.588235294
719,Leeds United,eng,Premier League,2021,2022,17,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,19,1,38,2,25.2,1.326315789,19,5,5,9,0.263157895,0.263157895,0.473684211,1.05,23,1.210526316,41,2.157894737,19.1,1.005263158,3,1,2,4,,,,,,,,,,,,
720,Genoa,it,Serie A,2021,2022,19,19,3,8,8,0.157894737,0.421052632,0.421052632,0.89,14,0.736842105,25,1.315789474,18.8,0.989473684,19,1,8,10,0.052631579,0.421052632,0.526315789,0.58,13,0.684210526,35,1.842105263,18.4,0.968421053,3,1,4,4,144.7368421,145.2631579,23.68421053,25.26315789,0,1.052631579,131.0526316,149.4736842,20,23.15789474,0.526315789,0.526315789
721,Spezia,it,Serie A,2021,2022,16,19,5,3,11,0.263157895,0.157894737,0.578947368,0.95,21,1.105263158,30,1.578947368,22.2,1.168421053,19,5,3,11,0.263157895,0.157894737,0.578947368,0.95,20,1.052631579,41,2.157894737,17.9,0.942105263,1,5,4,8,120,137.8947368,22.10526316,24.21052632,0.526315789,1.052631579,128.4210526,131.0526316,22.63157895,22.63157895,0.526315789,1.052631579
722,Angers,fr,Ligue 1,2021,2022,14,19,8,2,9,0.421052632,0.105263158,0.473684211,1.37,23,1.210526316,23,1.210526316,27.6,1.452631579,19,2,9,8,0.105263158,0.473684211,0.421052632,0.79,21,1.105263158,32,1.684210526,18.9,0.994736842,6,2,3,3,127.8947368,127.3684211,24.21052632,18.94736842,2.105263158,1.052631579,125.7894737,120,19.47368421,18.94736842,2.105263158,1.052631579
723,Elche,es,La Liga,2021,2022,13,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,24,1.263157895,21,1.105263158,20.6,1.084210526,19,4,3,12,0.210526316,0.157894737,0.631578947,0.79,16,0.842105263,31,1.631578947,13.1,0.689473684,1,5,0,5,131.0526316,137.3684211,23.68421053,26.84210526,0.526315789,2.105263158,134.2105263,134.7368421,18.42105263,27.89473684,0.526315789,1.052631579
724,Lazio,it,Serie A,2021,2022,5,19,10,6,3,0.526315789,0.315789474,0.157894737,1.89,42,2.210526316,25,1.315789474,30.8,1.621052632,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,35,1.842105263,33,1.736842105,24.5,1.289473684,5,5,4,1,125.2631579,107.8947368,30,17.89473684,2.105263158,1.052631579,123.1578947,123.6842105,22.63157895,28.42105263,1.578947368,1.578947368
725,Getafe,es,La Liga,2021,2022,15,19,7,7,5,0.368421053,0.368421053,0.263157895,1.47,21,1.105263158,15,0.789473684,15.3,0.805263158,19,1,8,10,0.052631579,0.421052632,0.526315789,0.58,12,0.631578947,26,1.368421053,14,0.736842105,1,0,4,4,124.2105263,145.2631579,28.94736842,30.52631579,0.526315789,2.105263158,143.6842105,148.9473684,28.42105263,32.10526316,1.578947368,2.105263158
726,Union Berlin,de,Bundesliga,2021,2022,5,17,10,5,2,0.588235294,0.294117647,0.117647059,2.06,25,1.470588235,17,1,23.3,1.370588235,17,6,4,7,0.352941176,0.235294118,0.411764706,1.29,25,1.470588235,27,1.588235294,23.7,1.394117647,2,1,3,1,102.3529412,131.1764706,15.29411765,18.82352941,0.588235294,0,102.9411765,117.6470588,15.29411765,18.23529412,1.176470588,0.588235294
727,West Ham,eng,Premier League,2021,2022,7,19,9,5,5,0.473684211,0.263157895,0.263157895,1.68,33,1.736842105,26,1.368421053,28,1.473684211,19,7,3,9,0.368421053,0.157894737,0.473684211,1.26,27,1.421052632,25,1.315789474,23.4,1.231578947,2,3,4,3,75.78947368,85.26315789,12.63157895,14.21052632,1.052631579,0,77.89473684,85.26315789,11.57894737,10.52631579,0.526315789,1.578947368
728,Reims,fr,Ligue 1,2021,2022,12,19,5,6,8,0.263157895,0.315789474,0.421052632,1.11,25,1.315789474,23,1.210526316,19.6,1.031578947,19,6,7,6,0.315789474,0.368421053,0.315789474,1.32,18,0.947368421,21,1.105263158,18.1,0.952631579,5,3,1,4,121.5789474,116.8421053,19.47368421,14.73684211,1.052631579,1.052631579,131.5789474,118.9473684,21.05263158,21.05263158,2.631578947,3.157894737
729,Liverpool,eng,Premier League,2021,2022,2,19,15,4,0,0.789473684,0.210526316,0,2.58,49,2.578947368,9,0.473684211,48.9,2.573684211,19,13,4,2,0.684210526,0.210526316,0.105263158,2.26,45,2.368421053,17,0.894736842,39.8,2.094736842,5,0,3,0,80,90.52631579,15.78947368,12.10526316,0.526315789,0,83.68421053,100.5263158,17.36842105,14.21052632,1.052631579,0.526315789
730,Aston Villa,eng,Premier League,2021,2022,14,19,6,5,8,0.315789474,0.263157895,0.421052632,1.21,29,1.526315789,29,1.526315789,23.6,1.242105263,19,7,1,11,0.368421053,0.052631579,0.578947368,1.16,23,1.210526316,25,1.315789474,20.4,1.073684211,1,3,2,3,133.1578947,100,19.47368421,16.31578947,0.526315789,1.052631579,136.3157895,111.0526316,24.73684211,24.21052632,0,0
731,Wolves,eng,Premier League,2021,2022,10,19,7,3,9,0.368421053,0.157894737,0.473684211,1.26,20,1.052631579,25,1.315789474,19.2,1.010526316,19,8,3,8,0.421052632,0.157894737,0.421052632,1.42,18,0.947368421,18,0.947368421,18.3,0.963157895,1,6,0,4,87.36842105,93.15789474,25.26315789,16.31578947,1.052631579,0.526315789,98.94736842,98.94736842,18.42105263,14.73684211,0.526315789,0.526315789
732,Alavés,es,La Liga,2021,2022,20,19,7,4,8,0.368421053,0.210526316,0.421052632,1.32,17,0.894736842,21,1.105263158,22.8,1.2,19,1,3,15,0.052631579,0.157894737,0.789473684,0.32,14,0.736842105,44,2.315789474,14.5,0.763157895,5,4,2,5,,,,,,,,,,,,
733,Sampdoria,it,Serie A,2021,2022,15,19,6,3,10,0.315789474,0.157894737,0.526315789,1.11,29,1.526315789,32,1.684210526,20.9,1.1,19,4,3,12,0.210526316,0.157894737,0.631578947,0.79,17,0.894736842,31,1.631578947,15.8,0.831578947,3,3,1,1,143.6842105,130.5263158,24.21052632,25.78947368,0.526315789,1.052631579,139.4736842,130,18.94736842,23.15789474,0.526315789,1.052631579
734,Atalanta,it,Serie A,2021,2022,8,19,4,8,7,0.210526316,0.421052632,0.368421053,1.05,31,1.631578947,29,1.526315789,32.3,1.7,19,12,3,4,0.631578947,0.157894737,0.210526316,2.05,34,1.789473684,19,1,30.1,1.584210526,5,5,1,1,123.6842105,126.8421053,26.31578947,18.42105263,0,0.526315789,132.6315789,142.6315789,23.15789474,26.84210526,0.526315789,0.526315789
735,Burnley,eng,Premier League,2021,2022,18,19,5,6,8,0.263157895,0.315789474,0.421052632,1.11,18,0.947368421,25,1.315789474,22.9,1.205263158,19,2,8,9,0.105263158,0.421052632,0.473684211,0.74,16,0.842105263,28,1.473684211,16.9,0.889473684,0,3,2,2,90.52631579,105.7894737,12.63157895,17.89473684,0,0,90,101.5,10.5,18,0,1
736,Levante,es,La Liga,2021,2022,19,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,28,1.473684211,30,1.578947368,31.2,1.642105263,19,3,4,12,0.157894737,0.210526316,0.631578947,0.68,23,1.210526316,46,2.421052632,23.9,1.257894737,11,2,2,4,110,148.9473684,30.52631579,28.94736842,0.526315789,2.105263158,118.4210526,140.5263158,23.15789474,27.89473684,1.052631579,0.526315789
737,Rayo Vallecano,es,La Liga,2021,2022,12,19,8,5,6,0.421052632,0.263157895,0.315789474,1.53,26,1.368421053,22,1.157894737,26.1,1.373684211,19,3,4,12,0.157894737,0.210526316,0.631578947,0.68,13,0.684210526,28,1.473684211,16.7,0.878947368,4,2,0,7,,,,,,,,,,,,
738,Granada,es,La Liga,2021,2022,18,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,22,1.157894737,29,1.526315789,21.1,1.110526316,19,3,7,9,0.157894737,0.368421053,0.473684211,0.84,22,1.157894737,32,1.684210526,17.9,0.942105263,5,4,0,5,131.5789474,125.2631579,27.89473684,26.31578947,2.105263158,1.578947368,130.5263158,125.7894737,24.73684211,28.42105263,2.631578947,0.526315789
739,Mainz 05,de,Bundesliga,2021,2022,8,17,10,5,2,0.588235294,0.294117647,0.117647059,2.06,33,1.941176471,11,0.647058824,30.9,1.817647059,17,3,2,12,0.176470588,0.117647059,0.705882353,0.65,17,1,34,2,19.5,1.147058824,4,1,0,5,,,,,,,,,,,,
740,Leicester City,eng,Premier League,2021,2022,8,19,10,4,5,0.526315789,0.210526316,0.263157895,1.79,34,1.789473684,23,1.210526316,26.1,1.373684211,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,28,1.473684211,36,1.894736842,21.7,1.142105263,2,4,0,5,,,,,,,,,,,,
741,Empoli,it,Serie A,2021,2022,14,19,4,5,10,0.210526316,0.263157895,0.526315789,0.89,28,1.473684211,44,2.315789474,24.1,1.268421053,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,22,1.157894737,26,1.368421053,20.8,1.094736842,3,9,4,1,137.3684211,136.8421053,22.10526316,21.05263158,0,2.105263158,117.3684211,130,20,24.73684211,0.526315789,0.526315789
742,Freiburg,de,Bundesliga,2021,2022,6,17,8,5,4,0.470588235,0.294117647,0.235294118,1.71,32,1.882352941,25,1.470588235,29,1.705882353,17,7,5,5,0.411764706,0.294117647,0.294117647,1.53,26,1.529411765,21,1.235294118,21.5,1.264705882,6,2,0,0,111.7647059,111.1764706,21.76470588,10,1.176470588,0,118.2352941,121.1764706,17.05882353,10,0,0
743,Espanyol,es,La Liga,2021,2022,14,19,9,6,4,0.473684211,0.315789474,0.210526316,1.74,25,1.315789474,19,1,21.2,1.115789474,19,1,6,12,0.052631579,0.315789474,0.631578947,0.47,15,0.789473684,34,1.789473684,15.6,0.821052632,3,1,2,4,,,,,,,,,,,,
744,RB Leipzig,de,Bundesliga,2021,2022,4,17,11,2,4,0.647058824,0.117647059,0.235294118,2.06,43,2.529411765,17,1,36.1,2.123529412,17,6,5,6,0.352941176,0.294117647,0.352941176,1.35,29,1.705882353,20,1.176470588,28.4,1.670588235,6,2,3,1,142.3529412,102.9411765,20.58823529,13.52941176,1.176470588,0,119.4117647,109.4117647,19.41176471,15.29411765,1.176470588,0
745,Sevilla,es,La Liga,2021,2022,4,19,12,6,1,0.631578947,0.315789474,0.052631579,2.21,36,1.894736842,17,0.894736842,24.6,1.294736842,19,6,10,3,0.315789474,0.526315789,0.157894737,1.47,17,0.894736842,13,0.684210526,17.8,0.936842105,2,1,1,3,127.3684211,129.4736842,27.36842105,24.21052632,0.526315789,1.052631579,134.7368421,113.6842105,23.15789474,26.31578947,1.578947368,1.052631579
746,Dortmund,de,Bundesliga,2021,2022,2,17,13,0,4,0.764705882,0,0.235294118,2.29,52,3.058823529,28,1.647058824,37.8,2.223529412,17,9,3,5,0.529411765,0.176470588,0.294117647,1.76,33,1.941176471,24,1.411764706,26.2,1.541176471,7,4,4,2,119.4117647,97.64705882,19.41176471,15.29411765,0,0,125.2941176,116.4705882,21.17647059,21.76470588,0,0.588235294
747,Venezia,it,Serie A,2021,2022,20,19,3,5,11,0.157894737,0.263157895,0.578947368,0.74,21,1.105263158,38,2,23.3,1.226315789,19,3,4,12,0.157894737,0.210526316,0.631578947,0.68,13,0.684210526,31,1.631578947,13.2,0.694736842,5,7,0,5,131.0526316,136.8421053,25.26315789,25.78947368,1.052631579,3.157894737,117.8947368,137.8947368,16.31578947,32.10526316,0.526315789,1.578947368
748,Newcastle Utd,eng,Premier League,2021,2022,11,19,8,6,5,0.421052632,0.315789474,0.263157895,1.58,26,1.368421053,27,1.421052632,21.2,1.115789474,19,5,4,10,0.263157895,0.210526316,0.526315789,1,18,0.947368421,35,1.842105263,16.9,0.889473684,2,3,1,3,,,,,,,,,,,,
749,Rennes,fr,Ligue 1,2021,2022,4,19,14,1,4,0.736842105,0.052631579,0.210526316,2.26,50,2.631578947,13,0.684210526,35.6,1.873684211,19,6,5,8,0.315789474,0.263157895,0.421052632,1.21,32,1.684210526,27,1.421052632,27.1,1.426315789,3,2,1,4,106.3157895,111.0526316,23.15789474,13.15789474,1.052631579,0.526315789,104.2105263,110,15.26315789,16.84210526,0,0.526315789
750,Bochum,de,Bundesliga,2021,2022,13,17,8,4,5,0.470588235,0.235294118,0.294117647,1.65,21,1.235294118,17,1,21.4,1.258823529,17,4,2,11,0.235294118,0.117647059,0.647058824,0.82,17,1,35,2.058823529,19.2,1.129411765,3,3,3,5,133.5294118,117.0588235,21.76470588,11.76470588,0,0,107.6470588,132.9411765,18.23529412,20.58823529,0,1.176470588
751,Manchester City,eng,Premier League,2021,2022,1,19,15,2,2,0.789473684,0.105263158,0.105263158,2.47,58,3.052631579,15,0.789473684,45.6,2.4,19,14,4,1,0.736842105,0.210526316,0.052631579,2.42,41,2.157894737,11,0.578947368,43.1,2.268421053,6,0,3,1,,,,,,,,,,,,
752,Köln,de,Bundesliga,2021,2022,7,17,9,4,4,0.529411765,0.235294118,0.235294118,1.82,27,1.588235294,21,1.235294118,28.2,1.658823529,17,5,6,6,0.294117647,0.352941176,0.352941176,1.24,25,1.470588235,28,1.647058824,21.9,1.288235294,0,0,1,1,,,,,,,,,,,,
753,Strasbourg,fr,Ligue 1,2021,2022,6,19,11,5,3,0.578947368,0.263157895,0.157894737,2,36,1.894736842,18,0.947368421,30.3,1.594736842,19,6,7,6,0.315789474,0.368421053,0.315789474,1.32,24,1.263157895,25,1.315789474,25.3,1.331578947,5,2,3,2,113.1578947,134.2105263,21.57894737,20.52631579,1.578947368,0.526315789,108.9473684,124.7368421,19.47368421,17.36842105,0.526315789,1.052631579
754,Cagliari,it,Serie A,2021,2022,18,19,3,6,10,0.157894737,0.315789474,0.526315789,0.79,20,1.052631579,33,1.736842105,22.5,1.184210526,19,3,6,10,0.157894737,0.315789474,0.526315789,0.79,14,0.736842105,35,1.842105263,16.5,0.868421053,3,2,1,8,151.5789474,144.7368421,22.63157895,21.57894737,1.052631579,0.526315789,125.2631579,142.1052632,16.31578947,28.94736842,1.578947368,2.105263158
755,Salernitana,it,Serie A,2021,2022,17,19,3,6,10,0.157894737,0.315789474,0.526315789,0.79,17,0.894736842,39,2.052631579,18.9,0.994736842,19,4,4,11,0.210526316,0.210526316,0.578947368,0.84,16,0.842105263,39,2.052631579,17.6,0.926315789,2,6,3,2,153.1578947,128.9473684,28.42105263,20,2.105263158,1.578947368,133.6842105,129.4736842,22.63157895,29.47368421,2.105263158,1.052631579
756,Leverkusen,de,Bundesliga,2021,2022,3,17,10,2,5,0.588235294,0.117647059,0.294117647,1.88,39,2.294117647,23,1.352941176,30.2,1.776470588,17,9,5,3,0.529411765,0.294117647,0.176470588,1.88,41,2.411764706,24,1.411764706,32.4,1.905882353,1,2,5,2,102.3529412,102.3529412,17.64705882,20,0.588235294,0.588235294,102.3529412,111.1764706,11.76470588,18.82352941,0,0.588235294
757,Lille,fr,Ligue 1,2021,2022,10,19,7,8,4,0.368421053,0.421052632,0.210526316,1.53,24,1.263157895,22,1.157894737,26.9,1.415789474,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,24,1.263157895,26,1.368421053,23.6,1.242105263,1,2,4,4,117.3684211,122.6315789,25.78947368,21.05263158,3.157894737,1.052631579,117.3684211,111.5789474,18.94736842,30,1.578947368,2.105263158
758,Brentford,eng,Premier League,2021,2022,13,19,7,3,9,0.368421053,0.157894737,0.473684211,1.26,22,1.157894737,21,1.105263158,25.4,1.336842105,19,6,4,9,0.315789474,0.210526316,0.473684211,1.16,26,1.368421053,35,1.842105263,20.4,1.073684211,3,2,3,3,96.31578947,98.42105263,11.57894737,15.26315789,0.526315789,1.052631579,102.1052632,96.84210526,14.73684211,16.84210526,1.052631579,0.526315789
759,Roma,it,Serie A,2021,2022,6,19,10,6,3,0.526315789,0.315789474,0.157894737,1.89,26,1.368421053,16,0.842105263,31.6,1.663157895,19,8,3,8,0.421052632,0.157894737,0.421052632,1.42,33,1.736842105,27,1.421052632,33.5,1.763157895,2,1,7,5,127.3684211,126.8421053,28.42105263,30,3.157894737,2.631578947,131.5789474,136.3157895,27.36842105,27.89473684,1.052631579,1.052631579
760,Chelsea,eng,Premier League,2021,2022,3,19,9,7,3,0.473684211,0.368421053,0.157894737,1.79,37,1.947368421,22,1.157894737,33.2,1.747368421,19,12,4,3,0.631578947,0.210526316,0.157894737,2.11,39,2.052631579,11,0.578947368,30.1,1.584210526,6,3,3,3,110,112.1052632,21.05263158,16.84210526,1.578947368,0,103.1578947,103.1578947,14.21052632,16.31578947,0.526315789,0.526315789
761,Brighton,eng,Premier League,2021,2022,9,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,19,1,23,1.210526316,25.2,1.326315789,19,7,8,4,0.368421053,0.421052632,0.210526316,1.53,23,1.210526316,21,1.105263158,20.9,1.1,5,2,2,2,94.21052632,109.4736842,19.47368421,16.84210526,0,0.526315789,101.5789474,97.36842105,22.63157895,20.52631579,0,0.526315789
762,Saint-Étienne,fr,Ligue 1,2021,2022,18,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,24,1.263157895,38,2,23.1,1.215789474,19,3,5,11,0.157894737,0.263157895,0.578947368,0.74,18,0.947368421,39,2.052631579,15.2,0.8,4,2,1,6,,,,,,,,,,,,
763,Lorient,fr,Ligue 1,2021,2022,16,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,20,1.052631579,22,1.157894737,23,1.210526316,19,2,6,11,0.105263158,0.315789474,0.578947368,0.63,15,0.789473684,41,2.157894737,18.3,0.963157895,2,3,1,3,124.2105263,134.2105263,20.52631579,17.36842105,2.631578947,1.052631579,108.4210526,116.3157895,17.36842105,18.94736842,2.105263158,1.052631579
764,Everton,eng,Premier League,2021,2022,16,19,9,2,8,0.473684211,0.105263158,0.421052632,1.53,27,1.421052632,25,1.315789474,23.6,1.242105263,19,2,4,13,0.105263158,0.210526316,0.684210526,0.53,16,0.842105263,41,2.157894737,17.6,0.926315789,3,0,4,2,117.8947368,87.89473684,21.57894737,21.57894737,0,2.631578947,93.15789474,105.7894737,15.26315789,18.42105263,0,0.526315789
765,Napoli,it,Serie A,2021,2022,3,19,11,3,5,0.578947368,0.157894737,0.263157895,1.89,37,1.947368421,16,0.842105263,31.7,1.668421053,19,13,4,2,0.684210526,0.210526316,0.105263158,2.26,37,1.947368421,15,0.789473684,26.1,1.373684211,11,0,3,1,139.4736842,115.7894737,28.42105263,14.73684211,2.105263158,0.526315789,132.6315789,125.7894737,24.73684211,18.42105263,2.105263158,0.526315789
766,Lyon,fr,Ligue 1,2021,2022,8,19,11,5,3,0.578947368,0.263157895,0.157894737,2,42,2.210526316,25,1.315789474,37.1,1.952631579,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,24,1.263157895,26,1.368421053,29.9,1.573684211,6,3,2,5,119.4736842,102.6315789,17.36842105,13.68421053,0,0.526315789,115.7894737,126.3157895,15.78947368,20.52631579,0,2.631578947
767,Inter,it,Serie A,2021,2022,2,19,14,3,2,0.736842105,0.157894737,0.105263158,2.37,48,2.526315789,16,0.842105263,45,2.368421053,19,11,6,2,0.578947368,0.315789474,0.105263158,2.05,36,1.894736842,16,0.842105263,36.6,1.926315789,4,1,7,3,115.2631579,123.1578947,22.10526316,15.26315789,0.526315789,0,116.3157895,120.5263158,20,22.10526316,1.578947368,0
768,Nantes,fr,Ligue 1,2021,2022,9,19,11,4,4,0.578947368,0.210526316,0.210526316,1.95,33,1.736842105,20,1.052631579,28.2,1.484210526,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,22,1.157894737,28,1.473684211,17.4,0.915789474,3,2,2,5,108.9473684,128.4210526,16.31578947,20,2.631578947,1.052631579,98.42105263,134.7368421,15.78947368,22.10526316,2.105263158,1.052631579
769,Clermont Foot,fr,Ligue 1,2021,2022,17,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,22,1.157894737,33,1.736842105,23.3,1.226315789,19,5,3,11,0.263157895,0.157894737,0.578947368,0.95,16,0.842105263,36,1.894736842,21,1.105263158,2,3,1,2,,,,,,,,,,,,
770,Atlético Madrid,es,La Liga,2021,2022,3,19,12,5,2,0.631578947,0.263157895,0.105263158,2.16,33,1.736842105,16,0.842105263,29.1,1.531578947,19,9,3,7,0.473684211,0.157894737,0.368421053,1.58,32,1.684210526,27,1.421052632,25.4,1.336842105,5,2,0,6,,,,,,,,,,,,
771,Milan,it,Serie A,2021,2022,1,19,12,4,3,0.631578947,0.210526316,0.157894737,2.11,28,1.473684211,12,0.631578947,28.5,1.5,19,14,4,1,0.736842105,0.210526316,0.052631579,2.42,41,2.157894737,19,1,31.1,1.636842105,6,3,2,2,147.8947368,117.8947368,26.84210526,15.26315789,1.052631579,0.526315789,132.1052632,124.2105263,19.47368421,24.73684211,2.105263158,1.052631579
772,Valencia,es,La Liga,2021,2022,9,19,6,8,5,0.315789474,0.421052632,0.263157895,1.37,26,1.368421053,24,1.263157895,21.4,1.126315789,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,22,1.157894737,29,1.526315789,17.6,0.926315789,5,2,4,6,159.4736842,166.8421053,33.68421053,32.63157895,2.105263158,2.631578947,157.3684211,170.5263158,35.78947368,36.84210526,1.052631579,1.052631579
773,Juventus,it,Serie A,2021,2022,4,19,10,5,4,0.526315789,0.263157895,0.210526316,1.84,25,1.315789474,14,0.736842105,27.2,1.431578947,19,10,5,4,0.526315789,0.263157895,0.210526316,1.84,32,1.684210526,23,1.210526316,24.2,1.273684211,1,2,5,5,131.5789474,141.5789474,28.94736842,22.10526316,1.578947368,0,142.6315789,125.7894737,21.05263158,18.42105263,0,0.526315789
774,Sassuolo,it,Serie A,2021,2022,11,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,27,1.421052632,30,1.578947368,25.5,1.342105263,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,37,1.947368421,36,1.894736842,30.1,1.584210526,3,5,4,4,142.6315789,114.2105263,21.05263158,21.57894737,0.526315789,1.052631579,130.5263158,127.3684211,21.57894737,26.84210526,2.631578947,0.526315789
775,Paris S-G,fr,Ligue 1,2021,2022,1,19,16,3,0,0.842105263,0.157894737,0,2.68,49,2.578947368,12,0.631578947,40.9,2.152631579,19,10,5,4,0.526315789,0.263157895,0.210526316,1.84,41,2.157894737,24,1.263157895,35.8,1.884210526,5,1,3,2,,,,,,,,,,,,
776,Real Sociedad,es,La Liga,2021,2022,6,19,10,5,4,0.526315789,0.263157895,0.210526316,1.84,16,0.842105263,9,0.473684211,28,1.473684211,19,7,6,6,0.368421053,0.315789474,0.315789474,1.42,24,1.263157895,28,1.473684211,23.5,1.236842105,7,0,3,6,,,,,,,,,,,,
777,Cádiz,es,La Liga,2021,2022,17,19,3,9,7,0.157894737,0.473684211,0.368421053,0.95,19,1,24,1.263157895,22.9,1.205263158,19,5,6,8,0.263157895,0.315789474,0.421052632,1.11,16,0.842105263,27,1.421052632,16.7,0.878947368,3,8,3,5,,,,,,,,,,,,
778,Eint Frankfurt,de,Bundesliga,2021,2022,11,17,4,7,6,0.235294118,0.411764706,0.352941176,1.12,20,1.176470588,22,1.294117647,21.8,1.282352941,17,6,5,6,0.352941176,0.294117647,0.352941176,1.35,25,1.470588235,27,1.588235294,19.9,1.170588235,1,3,1,1,,,,,,,,,,,,
779,Celta Vigo,es,La Liga,2021,2022,11,19,7,4,8,0.368421053,0.210526316,0.421052632,1.32,26,1.368421053,23,1.210526316,25.3,1.331578947,19,5,6,8,0.263157895,0.315789474,0.421052632,1.11,17,0.894736842,20,1.052631579,17.8,0.936842105,3,5,3,3,,,,,,,,,,,,
